Are you worried about tomorrow night?	Not really.
A limousine has just pulled up.	Let me see.
<EOC>	<EOC>
He's... dreamy.  He's...	Yes, Mary?
<EOC>	<EOC>
Elaine --	Oh my God --
<EOC>	<EOC>
Two.	So you'll relieve me at 2:30...
<EOC>	<EOC>
He won't leave my room.	Will he talk to me?
<EOC>	<EOC>
Yes, sir, name, please?	Food!
Do you have a reservation?	Food!!
<EOC>	<EOC>
Why not?	Can you?
<EOC>	<EOC>
I'm willin, to go on a little faith, here.	You will not believe it.
<EOC>	<EOC>
Oh my God!  She's in there!	Daddy help!
<EOC>	<EOC>
You talk too fast.	Come on!
<EOC>	<EOC>
We shot a skunk.	We're lucky to be alive.
<EOC>	<EOC>
This is Comrade Kopalski.	Monsieur.
<EOC>	<EOC>
Everything seems to be in order.	Hey, wait a minute--
<EOC>	<EOC>
You mean,  this ring?	Jerk! You IDIOT!!!
<EOC>	<EOC>
Why not?	Because.  I know where he is.
<EOC>	<EOC>
July of '71.	About the past year.
<EOC>	<EOC>
Is that him?	Wait a second.
<EOC>	<EOC>
Now?	Not yet.
<EOC>	<EOC>
How is he?	Nice.
<EOC>	<EOC>
Let's all talk about Mary.	Who are you, friend?
<EOC>	<EOC>
He's crazy. Don't listen to him, Wilkins.	Do you realize what your saying, Gibson?
<EOC>	<EOC>
Who did you call?	Call, sir?
Don't lie to me. What's your name?	Rusesabagina. Paul Rusesabagina.
<EOC>	<EOC>
: Wait. Do you know any gay guys?	Why?
<EOC>	<EOC>
Can you love a fool?	Can you love a player?
<EOC>	<EOC>
Why do I always have to sit in back?	It's just the way things are, kiddo.
Well, I would like to sit in front today.	It's not gonna happen.
<EOC>	<EOC>
Thanks.  But guess who was there auditioning?	April?
<EOC>	<EOC>
What about Isabelle?	We'll keep her in the garage, after dinner.
<EOC>	<EOC>
You can touch me, I won't bite.	Not too sure about that.
<EOC>	<EOC>
Who's the best? Say it.	You are, Lewis.  You rolling?
<EOC>	<EOC>
Why can't I let go of this woman?	Well...
<EOC>	<EOC>
What happened to your cheek? SALLY Oh I...nothing...	Nothing happened?
<EOC>	<EOC>
What can I get for you tonight.	How about your phone number?
<EOC>	<EOC>
Just rolled them up and threw them in.	Lucky thing for us they weren't in that lime.
<EOC>	<EOC>
Where the hell are we?	Carl, do you know?  Like on a map...
<EOC>	<EOC>
I'll bring back a doctor.	Wendy...
I'm gonna go now.	Wendy...
<EOC>	<EOC>
So that's 40 lbs. at 6 a pound then?	If you say so.
<EOC>	<EOC>
What the hell is that sound?	Vengeance.
<EOC>	<EOC>
What is it?	Nothing, I'm trying to remember...
<EOC>	<EOC>
What?	I'm lonely.
<EOC>	<EOC>
Delivery Entrance.  Low Security.	Gum.
<EOC>	<EOC>
Headache?  Dehydration?	The head's okay, but I could sink a six-pack.
<EOC>	<EOC>
Don't you know, you can't hump the Bogart.	Eat lead, coppers.
<EOC>	<EOC>
I can come back.	No, that's fine, Will. I was just leaving.
<EOC>	<EOC>
I paid for it.	God DAMMIT.
<EOC>	<EOC>
Are you absol...	<u>Yes</u>, I'm sure.
<EOC>	<EOC>
What?	Nothing. We thought you were someone else.
<EOC>	<EOC>
We got 'em!	Take 'em! I want his head!
<EOC>	<EOC>
Don't know if it'll do any good, Mr. Cuthbert.	Why not?
<EOC>	<EOC>
I'm fine.	No, you're not....
<EOC>	<EOC>
Looks like the natives are restless.	Will?
<EOC>	<EOC>
Aft thrusters -	Thank you. Lieutenant, one quarter impulse power...
<EOC>	<EOC>
His name is Chuckie Roeder. But something's very weird.	-- You found his mugshot?
<EOC>	<EOC>
But not tonight.	Not tonight.
<EOC>	<EOC>
I call the policia.	No!
<EOC>	<EOC>
I liked being with you last night.	. same here.
<EOC>	<EOC>
Hiya, pardner.  Long time no see.	Did anybody follow you?  See you come here?
<EOC>	<EOC>
This isn't a virus. It's a worm!	What's this one eat?
<EOC>	<EOC>
They're re-routing the deflector power conduits...	Computer -- thermal enhancement.
<EOC>	<EOC>
Come back some other time, will you?	Yeah, sure. Good luck.
<EOC>	<EOC>
Llewelyn.	Yeah.
What're you doin', baby?	Goin' out.
Goin' where?	Somethin' I forgot to do. I'll be back.
<EOC>	<EOC>
Let's stop a moment.	Give it back!
<EOC>	<EOC>
What's this -- ?	Cadillac.
<EOC>	<EOC>
I'm sorry about that, Epps.	Is it all right if I stand up?
<EOC>	<EOC>
Who? Rob?	Yeah. You met him once.
<EOC>	<EOC>
WE CAN'T BREAK FREE!	IMPACT IN EIGHT SECONDS!
<EOC>	<EOC>
STANDS AND PAUSES FOR A MOMENT.	I really hope you have a nice trip.
<EOC>	<EOC>
Yeah, we're closed. So go away.	Actually we have something for you.
<EOC>	<EOC>
I told you less paper, less trouble.	I'm working on it.
<EOC>	<EOC>
Bring out your dead!	Here's one!
<EOC>	<EOC>
I'm Kathryn.	Annette Harrison.
<EOC>	<EOC>
You really fucked me up, Veronica.	I thought I...you..
<EOC>	<EOC>
Would you rather be dead?	No, please, no, God, no!
<EOC>	<EOC>
Chanel Number Five. That always reminds me of home.	Of course, dear. You're home now.
<EOC>	<EOC>
What's through here?	No!  Please leave!
<EOC>	<EOC>
Would you like your things now?	Yeah!
<EOC>	<EOC>
Action?	Um-hum.
<EOC>	<EOC>
Toh-pak-cha=8A	HoS qorDu.
<EOC>	<EOC>
How cold?	Freezing. Maybe a couple degrees over.
<EOC>	<EOC>
I-I don't have the keys.	They're in the ignition, silly.
<EOC>	<EOC>
What about it?	For Schumann.
<EOC>	<EOC>
Young adult.	Eric...
<EOC>	<EOC>
What'll you do when you leave here?	I don't know.
<EOC>	<EOC>
Nothing. He had two days.	Perhaps he is not all he says he is.
<EOC>	<EOC>
Raised lettering, pale nimbus white...	Impressive. Very nice. Let's see Paul Owen's card.
<EOC>	<EOC>
No --	-- offer me money --
<EOC>	<EOC>
What are <u>you</u> looking at?	I don't know.
<EOC>	<EOC>
...so rich?	...so accomplished.
<EOC>	<EOC>
I'm tired of living on the fringe.	But you used to say --
<EOC>	<EOC>
I don't think so.	Coward!
<EOC>	<EOC>
Are you O.K.?	Sure.
<EOC>	<EOC>
Okay, I'm on it.  Hey.	Hello, Frank.
<EOC>	<EOC>
I showed you all my conjuring tricks...	The deepest secrets, the forbidden formulas...
<EOC>	<EOC>
I hope I'm not interrupting.	Take a seat -- you're next.
Your Excellency, something terrible has just happened.	That's all right.  I'll fix you right up.
<EOC>	<EOC>
What happened.... Where are you taking him?	I am going to lock him up.
<EOC>	<EOC>
Hey, Joe...Good.  You know B...	I grew up on your mov...
<EOC>	<EOC>
I've got to help him.	You can't.
<EOC>	<EOC>
You'd do this to me?!	Dwayne -
<EOC>	<EOC>
Madeleine --	Yes, Abbe?
<EOC>	<EOC>
Oh, hi hon. Just straightening up.	Where's Puffy?
<EOC>	<EOC>
Here, have a sandwich.	Fuck you.
<EOC>	<EOC>
That's fun!  Let's race for some- thing!	Name it.
<EOC>	<EOC>
Will you be wanting your wheels today sir?	Uh, not today Jenkins, I need the fresh air
<EOC>	<EOC>
Then to the Bastille.	To the Bastille.  And death.
<EOC>	<EOC>
Who are they?	Oh, just some friends!
<EOC>	<EOC>
Well, what's the matter lad, are you feeling alright?	Dad... It's the treatment. More retching.
<EOC>	<EOC>
You think you are ready now?	Yes, my lord.
<EOC>	<EOC>
Here we go!	California, here we come!
<EOC>	<EOC>
Tell her I'm not here, tell her...	Uh, she just saw you, sir...
<EOC>	<EOC>
Oh my god...what happened to you?	It's called a dress.
<EOC>	<EOC>
Need any disks?	Yeah, I'll take some.
<EOC>	<EOC>
What?	Musta got some primo bondsman.
<EOC>	<EOC>
Wow.	And who may you be?
Edward Wood, Sir.	"Ah.  The director of ""Glen Or Glenda."""
H-how'd you know?!	I'm Criswell.  I know all.
<EOC>	<EOC>
The message is for Job.	I'm going to answer it.
<EOC>	<EOC>
We haven't got a lead...	Why not?
<EOC>	<EOC>
Wow, what a beautiful sunrise!	At one o'clock in the morning?
<EOC>	<EOC>
And none of them worked?	No.
<EOC>	<EOC>
When do you think you'll get leave again?	Not till Christmas, I don't suppose.
<EOC>	<EOC>
Mornin', ladies.	How'do.
<EOC>	<EOC>
Okay now.  Have Flipper flip or something.	Make this quick!
<EOC>	<EOC>
Oh? And what should I say?	Just...say...no.
<EOC>	<EOC>
Nice work.	Thanks.
<EOC>	<EOC>
Who knows what that is?	A Jewish prayer.
<EOC>	<EOC>
Then what'll you do?	Sue the shit out of 'em.
<EOC>	<EOC>
Tsi tien, Mr. Bond.	Tsi tien, Professor Wu.
<EOC>	<EOC>
Where was it, John O'Connor? How far back?	I have a radio fix...
<EOC>	<EOC>
Are you married?	No.  Are you proposing?
<EOC>	<EOC>
What the hell happened down there, Worf?	Commander... we have a problem.
<EOC>	<EOC>
Barricade the gates! Quick!	Jack!...  Jack!
<EOC>	<EOC>
What a chase!	No luck on Williams, yet -- call you back.
<EOC>	<EOC>
Did you kill Ilio Manzetti?	No.
<EOC>	<EOC>
...Well I'll be damned.	I couldn't believe it either...
<EOC>	<EOC>
That's your problem.	That's their problem.
<EOC>	<EOC>
I don't believe it.	That is why you fail.
<EOC>	<EOC>
I'm working with you because of that memo...	Mission... statement...
<EOC>	<EOC>
Your Majesty...?	... tired.  Must... lie down.
<EOC>	<EOC>
Isn't he schizoid?	Hey!  How 'bout that!
<EOC>	<EOC>
... no...	He's better off this way.
Nobody's better off this wav!	You don't get it, do you? We're shit. D'Amour.
<EOC>	<EOC>
I was getting to it.	Tell me what?
<EOC>	<EOC>
It must have been hard, leaving your work.	The journey is part of my work.
<EOC>	<EOC>
You wanna knock?	Go for it.
<EOC>	<EOC>
Nels, don't let that cop pass you.	What am I supposed to do?
<EOC>	<EOC>
L.A.P.D.	Uh-huh.
<EOC>	<EOC>
Where did it go?	Run.
<EOC>	<EOC>
What do you see here?	Mate in five.
<EOC>	<EOC>
I'll have lunch ready by one.	I'll be back.
At one. Promise?	Sure.
<EOC>	<EOC>
We're on fire!	Don't let up, Childs!
<EOC>	<EOC>
What is this about no water?	It's true, sir, the water has been turned off.
<EOC>	<EOC>
We must sound the retreat!	Not yet!
<EOC>	<EOC>
You coming back?	How could I stay away?
<EOC>	<EOC>
Ann! Say, why didn't yuh	Beany!
<EOC>	<EOC>
I heard Julia and John got married.	Yep.  Eloped.
<EOC>	<EOC>
Money.	Yes.
<EOC>	<EOC>
No, gee--I couldn't stay here--	You *couldn't*?
<EOC>	<EOC>
What happened, pilgrim?	Just leave me alone.
<EOC>	<EOC>
Y'know how I got started in the fight racket?	By accident?
<EOC>	<EOC>
Your share.	Get the hell in.
<EOC>	<EOC>
All day again?	Not all day.  I'll be home after lunch.
<EOC>	<EOC>
Sir, planet core readings unstable... Changing rapidly...	What about surface life signs...?
Close... There --	Come on!
<EOC>	<EOC>
Disappointed?	About what?
About not finding any bogey men?	I'll get over it.
<EOC>	<EOC>
I think it's rather extraordinary.	Extraordinarily morbid, maybe.
<EOC>	<EOC>
You stupid bastard --	What you say, faster?
I said you bastard -- stop --	Got to catch me first --
<EOC>	<EOC>
NINJA APE ZORD!	NINJA FALCON ZORD!
<EOC>	<EOC>
How long till the drug wears off ?	We should have another fifteen minutes at least.
Bruce has just awaken.	What ?????
<EOC>	<EOC>
Whatchu doing here?	Oh, I don't know. It was an accident.
<EOC>	<EOC>
Then it'll have to wait until I finish.	What?
<EOC>	<EOC>
You need a glass?	Not at all.
<EOC>	<EOC>
Let's go!  Let's go!	Fuckin' A!
<EOC>	<EOC>
Mobile Infantery rules !	Death to all bugs !
<EOC>	<EOC>
Still bothering you?	Itches like hell.
<EOC>	<EOC>
Work, lunch, groceries, laundry... Fabulous...	Four goddamn days.  This is going nowhere...
<EOC>	<EOC>
Tell me.	Your mother mates out of season.
<EOC>	<EOC>
Helping you -- I just --	No one ever helps me. It's my job.
<EOC>	<EOC>
What you want?	Open up!
<EOC>	<EOC>
Fine by me, sir!	No problem, sir!
<EOC>	<EOC>
What does it mean?	That wasn't fair. It was a question. Penalty round!
<EOC>	<EOC>
Join the party, fellas.	We're just going over a few things.
<EOC>	<EOC>
Right.	Then it's a deal.
<EOC>	<EOC>
Relax! I'm the map!  It's all up here.	Oh that's comforting.
<EOC>	<EOC>
THERE ARE MONSTERS IN THE GELATIN!	Fuckin, Zookerman --
<EOC>	<EOC>
Brrr.  It's colder than New Hampshire in here.	I'm sure you kept warm.
<EOC>	<EOC>
Why are you crying?	I'll miss you.
<EOC>	<EOC>
How ya feelin'?	...Tight.
I got whiskey here.	...No.
<EOC>	<EOC>
Amen.	Defender of the human race...
<EOC>	<EOC>
Hey, Brad. Are you still a virgin?	Why?
I don't know. I was just curious.	Maybe yes. Maybe no.
You are a virgin!	I didn't say that.
<EOC>	<EOC>
That's it.  I'm out of here.	For Christ's sake, Dude.
<EOC>	<EOC>
I told Teddy about you.	What'd he say?
<EOC>	<EOC>
But don't you have to work?	By a curious coincidence, it's my day off, too.
<EOC>	<EOC>
Please! Please...? I haven't done anything.	Bullshit! Talk!
<EOC>	<EOC>
C'mere. I want to talk to you.	Oh. Why, Harry York. How nice to see you.
<EOC>	<EOC>
How much longer?	Until we find something.
<EOC>	<EOC>
Forget the bridge, the shuttle's waiting!	What do you mean, not enough time?
<EOC>	<EOC>
You're in the play?	Lead man.
<EOC>	<EOC>
So the aliens can't read our minds.	Oh.
<EOC>	<EOC>
Hello Leonard!  Beautiful morning, isn't it?	It was.
<EOC>	<EOC>
Joseph Harbin's body was found in the coffin.	What did you say? I'm sorry...
<EOC>	<EOC>
But how can he? He'll kill you.	This isn't about me anymore.
<EOC>	<EOC>
Get a grip. I didn't know.	You didn't know.
<EOC>	<EOC>
Hullo lad. What a surprise, good to see you.	Keeping fit then?
Fine, fine.	Well, how are you then?
Oh fine, fi. Keeping out of trouble, you know.	Well - I'm back.
<EOC>	<EOC>
Maybe I should go over and yell at him.	No sweetheart, you can't.
Why not?	He was allergic to bees.
He's okay isn't he?	There were just too many of 'em.
<EOC>	<EOC>
Well thanks for fallin' all over and apologizing.	Things happened. I can't take 'em back.
<EOC>	<EOC>
DON'T LOVE HER TOO MUCH.	DO YOU FORGIVE ME?
<EOC>	<EOC>
He cometh forth like a...	Amen!...Put an 'amen' to it!
<EOC>	<EOC>
You believe me, don't you?	Yes, sir.
<EOC>	<EOC>
A ship,	It is clearly Federation in origin, Captain.
<EOC>	<EOC>
Where you going?	To take a piss.
<EOC>	<EOC>
You must have faith.	Faith...?
<EOC>	<EOC>
Oh Janet	For you.
<EOC>	<EOC>
Did he say anything about me - tell me?	Oh, the usual things...
<EOC>	<EOC>
What are we standing on?	Faith.
<EOC>	<EOC>
This is Kittridge.	Go secure.
<EOC>	<EOC>
I'm surprised you didn't write one about me.	I'm still working on it.
<EOC>	<EOC>
Hal, have pod arms secure the component.	Roger.
<EOC>	<EOC>
No...	Keaton was Keyser Soze
<EOC>	<EOC>
Nothing.  There's no safe under here.	There has to be!
<EOC>	<EOC>
It's time.	What about the others? Shouldn't we wait?
<EOC>	<EOC>
Bank branch!	All of you!
<EOC>	<EOC>
What is it...?	The lamplight.  That's all.
<EOC>	<EOC>
Purely for medicinal purposes.	I thought you had promised Mommy you stopped.
<EOC>	<EOC>
It's for you. Frida.	Tell her I'm eating.
<EOC>	<EOC>
Gotten your mail yet?	Yeah, my room-mate leaves it on the TV.
<EOC>	<EOC>
Okay.	You and me.
Can we make it?	We get to Mexico, we can have a life.
<EOC>	<EOC>
You left me to die, friend.	You managed alright.
<EOC>	<EOC>
Do you know it?	Every word.
<EOC>	<EOC>
Lieutenant Ilia reporting for duty, sir.	Welcome aboard, Lieutenant.
<EOC>	<EOC>
Do you want me to say I did it?	I was kinda hoping, yeah.
Do you want me to say I'm sorry?	Only if you really, truly mean it.
<EOC>	<EOC>
You better take off.	Ain't you coming with us, sweet thing?
<EOC>	<EOC>
Where are you going?	To bed.
'To bed'?	Yes.  I'm tired.
<EOC>	<EOC>
Did you see that?	What?
On monitor three.  Was a glimpse of something.	That?
Yes, there is goes.	It's disappeared.
<EOC>	<EOC>
You just said very food.	Did I say that?
<EOC>	<EOC>
Let's go!	Okay.  Keep low.  Follow me.
<EOC>	<EOC>
You feel it?	Yeah.
<EOC>	<EOC>
Dickie!	I'll go and see what's the matter.
<EOC>	<EOC>
It's not getting any longer.	Longer?  It's getting shorter.
<EOC>	<EOC>
Just machinery.	But functioning.
<EOC>	<EOC>
Okey-dokey, go ahead.	What 
<EOC>	<EOC>
Hey, Mikey. You wanna get some ice cream?	OK!
<EOC>	<EOC>
We're drunk.	Oh yeah.
<EOC>	<EOC>
Lay them down.	Eh?
Lay them down.	We'd be thrown out.
<EOC>	<EOC>
Mr. Millaney?	Yes?
<EOC>	<EOC>
No, no? You didn't?	I didn't give 'em the m-
<EOC>	<EOC>
...set up some more things.	Ok.
<EOC>	<EOC>
What's the line?	It was Warriors plus 6 this morning.
<EOC>	<EOC>
--there had to be a White House overseer--	--Colson.
<EOC>	<EOC>
You know what we should do? Go to the...	So you can do an album cover?
<EOC>	<EOC>
We're leaving, Jason. We're leaving NOW.	Let me think. I need time to think.
<EOC>	<EOC>
Who's that?	I haven't the slightest idea.
<EOC>	<EOC>
Any sign of Harry?	Nothing, sir.
<EOC>	<EOC>
Are you available?	No.  What's wrong?
<EOC>	<EOC>
You did something on impulse?	Everything happens once if you live long enough.
<EOC>	<EOC>
It's arranged. Tomorrow morning. Eight hundred bath.	Nice work.
<EOC>	<EOC>
Maverick... Where'd you get that call sign?	Ahhh... Runs in the family, sir.
You're father was Marvin Mitchell..	Yes sir.
<EOC>	<EOC>
I've got a better idea...	OK...where do you want to start?
<EOC>	<EOC>
He sees me as a threat.	Are you?
<EOC>	<EOC>
You--  Standards and Practices?	Ed Smythe, yes.
<EOC>	<EOC>
No...	Let's go.  Him first.
Nick, you can't do this.	It's done.  You don't have to come.
<EOC>	<EOC>
I hope you're still alive, Jean Luc.	I am.
<EOC>	<EOC>
Mr. Bernstein, Mr. Thatcher -	How are you, Mr. Thatcher?
<EOC>	<EOC>
"""You're still here?"""	"""I came back. I thought that's what you wanted."""
<EOC>	<EOC>
Man, we sure hit the jackpot fast around here.	What about your boy?
How come you keep askin'?	I keep thinking about him.
<EOC>	<EOC>
They are live ones?	Yes, Master.
Live ones where only the dead should be?	Yes, Master, and we caught them, him and me.
<EOC>	<EOC>
She okay?	Yeah.  Yeah, she's fine.
<EOC>	<EOC>
Good.	That's just the way we like it.
<EOC>	<EOC>
What is it?	The cop who found the knife in Corvis's car.
<EOC>	<EOC>
I know she's here. She never leaves the house.	Maybe she's asleep.
<EOC>	<EOC>
HELP MEEE!	BONSAI!
<EOC>	<EOC>
Well?	I don't know.
<EOC>	<EOC>
Dude, I wish you wouldn't do that.	You got something up your sleeve for tonight, Finch?
<EOC>	<EOC>
That Dave?	The things a girl has to put up with.
<EOC>	<EOC>
You're a pig... a happy-go-lucky pig.	No...
Does it hurt?	Not much.  It's hard to talk.
<EOC>	<EOC>
She says 'Hello' to you. Go for it John!	Uh. Do you like England?
<EOC>	<EOC>
